,cut1,cut2,cut3,cut4,cut5,cut6,cut7,w1,w2,w3,w4,w5,w6,w7
C2;Sox,4.3613014,4.539909,4.6185036,4.539679,4.6999197,4.8053956,4.8238053,0.05993471,0.054095857,0.007830031,-0.021392105,0.1794399,0.018163217,-0.07936158
C2;Zn,2.7503586,3.1305974,3.243676,3.7178547,3.986133,4.421525,4.577895,-0.31811792,0.24519113,-0.7095435,-1.7954016,-1.3154472,0.4958469,-0.6057705
C3;C3,2.5019004,3.03699,3.445752,3.6572924,4.059489,4.329921,4.6416893,-1.1389703,0.52932835,0.12226994,-0.008296103,-0.019370416,-0.056887906,-0.037751142
C3;Ca,3.0402045,3.4061325,3.7803805,4.020764,4.258388,4.5511484,4.6412516,-0.1382316,-0.39433715,-0.10057224,0.29559955,-0.62525123,0.9826183,0.43668666
C3;Cac,3.3834643,3.3940964,3.6306703,3.9014614,4.707182,4.502103,4.127175,-0.825809,-0.3033399,0.1334814,-0.15108843,0.120326504,0.11789205,0.08802029
C3;Car,2.726711,2.8943748,3.1193569,3.7875547,4.009294,4.5627217,4.721413,-0.42521608,-0.91958046,0.12984785,-0.020691853,-0.009587249,-0.024138147,-0.017050724
C3;Cd,3.9105024,3.9289708,4.1355796,4.403016,4.423877,4.651526,4.8111444,0.25346214,0.38797662,0.77499723,0.7048923,0.30835736,0.30677,0.23538233
C3;Cl,2.54125,2.9361837,3.2758338,3.693163,3.8087525,4.2256513,4.6616464,-0.6609307,0.397925,0.8871166,0.17576653,0.055781934,-0.08385453,0.07438031
C3;Co,3.1136665,3.3862712,3.5820274,3.8647704,4.164572,4.2860417,4.73078,0.45501456,1.2017483,-0.060964964,-0.3470353,0.083827935,0.63670486,0.49500054
C3;Cu,2.9935503,3.2899544,3.4202409,3.78,4.02874,4.3968167,4.5721164,0.11215181,0.19387881,0.22056787,-0.1930089,0.97481674,0.32195535,0.55401266
C3;F,2.9878144,3.2431476,3.4406428,3.821076,4.1486096,4.540508,4.679598,-0.03696655,0.28779143,-0.1551694,0.08366497,-0.13832548,0.03897675,-0.15461762
C3;Fe,3.3638217,3.6175,3.83125,4.0732374,4.3322167,4.651359,4.7580976,0.83210063,0.0146621475,-0.058231074,-0.19409493,-0.64347976,-0.43390676,-0.34029055
C3;HO,2.1772065,2.476876,3.216161,3.3679824,4.2435055,4.2476883,4.349242,1.5800744,0.49677542,0.031671952,0.0962361,0.02236737,0.052686885,0.07534798
C3;Hg,5.112119,4.8648367,4.7822123,5.1193943,4.8367906,5.116938,5.116943,2.7320404,-0.17955068,-0.22859801,0.24188192,-0.1841393,0.111518376,0.105094515
C3;I,3.4808836,3.814083,3.9424608,4.2945824,4.3851004,4.502591,5.1432304,0.012698696,0.25706744,0.29436895,0.46022502,0.32379004,-0.015152426,-0.14215647
C3;Mg,2.7792892,3.2155242,3.4258313,3.6097527,4.0605884,4.2221227,4.7170777,0.39639637,-0.7931925,-0.62313706,0.14070165,0.5194276,0.9511329,0.13148774
C3;Mn,2.8965502,3.324043,3.5500736,3.7781773,4.1981573,4.657844,4.9961033,0.23426877,0.3880076,-0.14102504,-0.26366755,0.09488994,0.24385968,-0.21013978
C3;N1,3.1846635,3.4473858,3.6072395,3.864324,4.2726507,4.599427,5.1596856,0.37872502,0.66581446,0.25394318,0.30058283,0.11214157,-0.09959298,0.21771866
C3;N2,2.6894758,3.1983573,3.4568176,3.637105,4.183312,4.415409,4.2747455,0.86083984,-0.25769472,0.045832615,-0.1550822,-0.021681165,0.115882285,0.0019585674
C3;N3,2.947681,3.2831817,3.5724158,3.8665237,4.2468734,4.508368,4.806213,-1.5320643,0.4545425,-0.14219244,0.25228482,0.354086,0.064618155,0.16178556
C3;N3+,2.9707599,3.1900682,3.3901622,3.826571,4.1954803,4.43845,4.5833774,0.519733,-0.4859725,0.3482349,-0.23328884,-0.040998563,0.23539032,0.1582763
C3;Na,3.5340695,3.8290193,4.0598598,4.1211953,4.4043837,4.4136477,4.731951,-0.91912055,-0.6549444,0.31758064,0.53554714,0.30102298,-0.5869865,-0.5677892
C3;Nam,2.5383298,2.9902098,3.3709939,3.831221,4.0963902,4.220499,4.7180285,-3.1313446,0.13736238,-0.10840186,0.06522414,-0.026248105,0.041348998,0.08876911
C3;Nar,2.7561636,3.1179261,3.4495194,3.9039938,4.1568623,4.3919473,5.169271,2.7842062,0.46527308,-0.2002227,-0.07844222,0.09786614,-0.031168489,-0.0078600915
C3;Ng+,3.255327,3.1436806,3.4206455,3.8095958,4.2673197,4.4849987,4.6579347,-0.6192427,-0.24273564,0.43890184,0.06298505,-0.11066358,0.13992088,-0.112460494
C3;Ni,3.02375,3.260115,3.579271,3.815,4.2520156,4.221706,4.7274494,-0.75099266,-0.11017259,-0.738348,-0.08879588,-0.9180801,-0.9217229,-0.7175161
C3;Nox,3.2750525,3.5477097,4.0166926,3.9830613,4.349914,4.4509892,5.0506525,-0.4784026,0.13754696,0.14719516,-0.036080938,0.042028546,0.23896083,-0.26861444
C3;Npl,3.099806,3.2857864,3.4673777,3.82928,4.017478,4.1957645,4.9834704,0.79309374,-0.041845225,-0.24105623,0.117281325,-0.17101973,-0.039845876,0.046639852
C3;Ntr,3.2236805,3.552572,3.8907256,4.0848346,4.343388,4.622616,4.8776116,1.0434399,-0.045197684,0.094879724,0.4437714,0.24256155,-0.14672849,-0.25981003
C3;O-,3.574703,3.8586478,4.004721,4.2293396,4.286133,4.5066237,4.596871,-0.20866813,0.13006352,-0.048648436,-0.068815425,-0.17053099,-0.36007023,-0.80206627
C3;O.co2,3.1686134,2.9722428,3.575386,3.7292185,3.9769335,4.394735,4.769262,0.29615486,0.21423148,0.098494545,0.061361667,0.007531112,-0.083170325,-0.012244956
C3;O2,3.1505444,2.6135633,3.5080872,3.3796954,4.1656866,4.5353775,4.285889,-0.073520094,-0.036231656,0.020384928,-0.0070863613,-0.010216468,0.006857325,0.03508455
C3;O3,2.701047,2.849749,3.1117475,3.5278256,3.868164,4.236048,4.6200876,0.52175593,0.21918057,0.10096968,-0.029151183,-0.0029768015,0.034288064,0.05752704
C3;P,3.3243787,3.8475559,3.9970107,3.9896085,4.40845,4.622624,4.6200223,1.2467707,-0.65403193,-0.46343485,-0.39466086,-0.11044897,0.19066218,0.03288559
C3;Pac,3.1721747,3.5718577,3.7159858,4.0069065,4.069559,4.434678,4.740493,2.702059,0.7139309,-0.27916297,0.1403125,-0.010299547,0.08020113,0.3020314
C3;S2,3.219467,3.5295591,3.732435,4.06301,4.325519,4.4183817,4.867787,1.529833,-0.12976897,0.19877984,-0.050389104,0.27761123,0.092120215,-0.09786996
C3;S3,2.6548104,2.6512556,3.523985,3.7448006,3.8546336,4.2498517,4.7453866,0.8169536,0.055594135,0.44259378,0.13797982,-0.10241461,-0.21412443,-0.08407686
C3;Sac,3.53875,3.9226375,3.9954798,4.190792,4.3549275,4.483088,5.1771894,-0.17877103,0.17194927,-0.038953666,-0.054302894,0.1431275,0.28065076,0.3791259
C3;So2,3.287488,3.6785321,3.7399337,4.080536,4.222927,4.5698786,4.773174,3.3166084,-0.37430415,0.262861,0.06708769,-0.1459582,0.025781412,-0.17115767
C3;Sox,3.61625,3.765968,4.0586596,4.203964,4.359527,4.7079825,4.7423034,-0.22200838,0.1984837,0.0703968,-0.15199882,-0.074767604,-0.17062122,-0.23570685
C3;Zn,2.897512,3.719821,3.5203617,4.019092,3.8680868,4.459835,4.771697,-1.0626712,-0.24036317,-0.14973235,0.14969203,0.14986937,-0.10488929,-0.35866642
Ca;Car,4.130733,4.1166983,4.4904113,4.495,4.62125,4.7475,5.152924,-1.9624906,1.5848439,2.476776,0.6864843,0.0,0.0,-1.0761049
Ca;HO,2.1620402,2.2928114,2.7960575,3.4399571,3.789454,4.222387,4.5170064,-1.1203918,0.11923286,1.443622,-0.5299677,-0.8886129,-0.42216587,-0.2097035
Ca;N2,4.0774193,4.07861,4.081965,4.088576,4.083748,4.077559,4.3041854,-1.1588598,-1.689018,-1.7735938,-1.8723737,-1.9153262,-2.0087302,-2.32152
Ca;N3,3.9527867,3.9749959,4.1,4.25,4.4,4.55,4.681685,-0.6098202,-0.2798278,-0.014036278,0.0,0.0,0.0,-0.040271994
Ca;N3+,3.09125,3.3425,3.59375,3.6927881,3.9572918,4.3205204,4.685239,1.2536484,0.0,0.0,-1.5092323,-1.371062,-0.32333437,-2.7614405
Ca;Nam,4.727071,4.724686,4.7216334,4.7176676,4.7243834,4.7266173,5.06769,3.7420452,2.1510289,1.2243525,0.44421303,-0.57399756,-1.2570297,-3.8459685
Ca;Nar,4.5345273,4.535826,4.604167,4.3771634,4.6345596,4.6928916,4.975234,-1.1140527,-0.4722257,0.8541748,1.4882627,1.1909676,1.023694,-0.33935672
Ca;O2,1.9799731,2.4736788,3.0442743,3.176178,3.7420912,4.128213,4.347237,0.92853504,0.37378496,-0.17469949,0.3845643,0.77688044,-0.5664407,0.13121097
Ca;O3,2.5346105,3.0761633,3.4696891,3.655,4.047182,4.45246,4.696491,-0.29136774,0.3674412,2.1395724,1.255378,-0.89839554,-0.9673986,-0.47167513
Ca;P,3.174598,3.4076135,3.490673,3.6735947,3.550421,3.8749406,4.0191674,0.59092385,0.3898599,0.271911,0.21857099,0.7201367,0.5900252,0.524583
Ca;Pac,3.080081,3.3612869,3.2140303,3.7094889,3.97375,4.1925,4.41125,0.7060473,0.7958212,0.6578747,0.8118968,0.28016615,-0.03158519,0.0
Cac;Car,3.1979933,3.6466348,3.8585937,3.8011937,4.0036607,4.551979,4.9566245,-0.5634751,0.105746806,-0.112754494,0.035052087,0.1646576,0.19383565,0.048897542
Cac;Cl,3.5291157,3.8154278,3.9944682,4.176787,4.4113574,4.568906,4.737275,0.38054252,0.91020846,2.2443883,0.48749235,-1.73661,-0.629871,1.3556544
Cac;F,3.4432871,3.6090648,3.7656233,4.1738987,4.3516197,4.5471067,4.688981,0.3404807,-0.35898924,0.799548,0.022421123,-0.33899736,0.40757966,-0.8274065
Cac;HO,2.1570632,2.6816967,2.954655,3.5374715,3.737694,3.9699647,4.5998397,0.395545,-0.35357654,-0.13019201,-0.01940154,0.61043096,0.17559244,0.27588272
Cac;I,4.3003635,4.2462173,4.5504856,4.6475053,4.567024,4.6812406,4.983428,0.11596582,0.034053903,0.02617202,-0.04036436,-0.16129787,-0.099145085,0.35886312
Cac;N1,3.4210887,3.8219852,4.188856,4.385931,4.3863626,4.523741,4.798611,1.3767648,1.5691997,-2.0590086,-1.3446467,-0.6082262,-0.26452377,-1.0947545
Cac;N2,2.976042,3.19547,3.7454383,3.9028046,4.1753335,4.3902583,4.601449,-1.72494,-0.62765634,-0.4244192,-0.6334741,-0.6558547,-0.8673447,0.28868026
Cac;N3,3.5094516,3.6577299,3.9032142,4.010962,4.2354746,4.389821,4.7723126,-3.2725863,-0.5839147,-0.98115814,-0.2916887,0.37514436,-0.66439855,1.1974933
Cac;N3+,3.2555268,3.5115209,3.6751556,3.922316,4.0501494,4.4413133,4.826386,-0.14141773,-0.49283776,-0.5784272,-0.4032597,-0.91801167,-0.4017396,-0.32713234
Cac;Nam,3.1376104,3.5716424,3.8413785,4.053685,4.2378716,4.5698085,4.710805,-0.95223075,0.3433038,0.53777224,0.09470148,-0.72294486,-0.25102532,0.21060948
Cac;Nar,3.293762,3.4509556,3.8639503,4.0049715,4.1132803,4.5254197,4.7876196,0.2526575,-0.47469133,-0.39332983,-0.11637572,0.31694353,0.007633528,-0.09730886
Cac;Ng+,4.4933267,4.311198,4.607825,4.2400346,4.4383497,4.398092,4.310223,-0.20027415,0.09011524,-0.22941649,0.12998188,-0.11223756,0.0113279,0.037658695
Cac;Nox,3.3361537,3.1260533,3.2205272,3.412826,3.3990357,3.5622387,3.7421598,-0.32815364,-0.3961016,-0.4876224,-0.44006497,-0.33694977,-0.101071864,0.43479237
Cac;Npl,3.1326778,3.4496567,3.8567843,3.9783742,4.4544477,4.5211987,4.926437,-0.06141791,0.79291433,-0.2166661,-0.6113452,-0.8813194,-1.0945492,-0.2563192
Cac;Ntr,3.9697862,4.386764,4.404874,4.4115033,4.8389707,4.8374815,4.592369,0.4841793,0.832431,0.16887295,-0.18600784,-0.43226898,0.06930521,0.29937503
Cac;O2,2.9284582,3.1379158,3.4323852,3.807169,4.0759034,4.3343873,4.5196524,-0.5497342,-0.46537584,-0.20277394,-0.39786756,-0.13659337,0.12483254,0.34387892
Cac;O3,2.9090717,3.0762718,3.433308,4.035941,4.2104745,4.4611025,4.6156306,-1.1729268,-0.9311219,-0.51169044,-0.41511548,-0.701558,-0.18741989,-0.11951695
Cac;P,3.987798,4.191285,4.2671113,4.4752197,4.55799,4.631227,4.864185,1.7815791,-0.33648005,-0.10698784,-0.4300767,0.44554043,-0.19515724,0.69956976
Cac;Pac,3.8678014,4.1440163,4.151321,4.098871,4.45027,4.5424194,4.6655383,1.2051014,0.13923374,0.51327664,0.79147935,1.081756,0.13215671,0.6466395
Cac;S2,3.4818723,3.688848,3.7002022,4.2253504,4.210835,4.5047464,4.8347244,-3.0967522,0.21232897,1.1334956,2.9003735,1.3308423,0.88837194,-0.40078703
Cac;S3,3.4765098,3.791416,4.037214,4.114918,4.2735643,4.629655,4.910272,-1.1158317,0.7878739,0.15671238,0.44225922,0.2014881,1.0596533,-0.1896017
Cac;Sac,4.1975384,4.1559625,4.3012443,4.4457,4.805315,4.8964257,4.739517,0.6254712,0.7167974,0.673937,0.10004338,0.014960286,0.13575882,-0.053473163
Cac;So2,3.7791755,3.8455837,4.131422,4.0989146,4.410294,4.646836,5.1187577,-1.0921868,0.5588644,-0.5013885,-0.40380993,-1.1647909,-0.041758187,-2.0654886
Cac;Sox,4.770175,4.6799493,4.7648544,4.801889,4.986952,4.8444138,4.859569,-0.1989838,-0.11271761,-0.019165616,-0.020089695,-0.037361782,0.076959245,0.009375133
Car;Car,2.7809901,3.3276534,3.5188215,3.6578987,3.966761,4.290901,4.6878996,-0.31988728,-0.02889457,0.07157589,-0.030793896,0.006080929,-0.0070754196,-0.035838723
Car;Cd,4.2650843,4.259677,4.2727947,4.2731533,4.3919034,4.3883495,4.318176,0.6996126,0.5116766,0.4339356,0.26842418,-0.107455924,-0.017778303,0.0010069009
Car;Cl,3.1212134,3.384059,3.7562928,4.0408196,4.3024645,4.529763,4.6814876,-2.0785546,-0.4148093,0.113882296,-0.02698493,0.10427046,-0.19878711,-0.3325131
Car;Co,3.122816,3.1711874,3.47,3.7730522,3.9525788,4.12587,4.41923,0.2861366,0.3542318,0.26101544,0.10067168,0.2767583,0.1530083,0.25892398
Car;Cu,3.0823803,3.3345966,3.9737182,3.8536181,4.0451937,4.4176784,4.579261,-0.023933312,-0.06980701,-0.44792616,-0.19308518,0.7574825,-0.38422078,0.06169285
Car;F,3.394964,3.217803,3.617028,3.7895627,4.3122783,4.416272,4.784594,0.19766542,0.37990305,0.017186677,-0.2019183,-0.09230705,0.071935825,0.12794977
Car;Fe,2.8733294,3.254605,3.436945,3.7621272,3.999317,4.542548,4.5733337,0.2002306,-0.4310837,1.0753742,-0.43015307,0.20295347,-0.7912288,0.2810521
Car;HO,2.2274551,2.5015602,2.7624693,3.5518832,3.8263023,4.1276097,4.66889,-0.32022744,0.27230045,0.068693936,-0.19819178,0.036853265,0.05138482,-0.02093882
Car;I,3.35125,3.5725,3.6747046,4.0235996,4.248568,4.59144,4.6049776,1.4624908,0.0,0.6047602,0.17320333,-0.26423684,-0.122584336,-0.02402388
Car;K,3.945128,3.9819224,3.9562278,4.115,4.26375,4.2753124,4.832325,-0.26581693,-0.22284918,-0.01633668,0.08633034,0.0,0.024360763,-0.2503924
Car;Mg,2.8677213,3.2928553,3.7989652,3.7723374,4.2602324,4.544373,4.914431,0.33075476,0.76789755,0.42357728,0.18278806,0.1895063,0.7172652,-0.46248916
Car;Mn,3.0590606,3.3906994,3.63875,3.8958807,4.078228,4.533295,4.6963334,-0.49440098,0.14267647,0.5199785,-0.5430592,-0.52191055,0.25402525,0.029835336
Car;N1,3.0250475,3.5903196,3.636092,3.9142773,4.188507,4.464075,5.055578,-0.33954054,-0.18624218,-0.43084309,-0.9173237,-0.39116642,0.08028771,-0.27878517
Car;N2,3.1549895,3.4690404,3.6933675,3.8550193,4.1807466,4.300796,4.7624946,0.87090194,-0.053922743,-0.107502766,-0.053244866,0.10112747,0.01792756,-0.03332119
Car;N3,3.087252,3.3443258,3.8104107,4.0246654,4.129423,4.3904347,4.813204,-0.143123,0.5585895,-0.0016707252,-0.695633,-0.077805415,0.30429712,0.14394526
Car;N3+,3.0132253,3.543715,3.683413,3.9352608,4.5085,4.5333557,4.5965686,1.4318182,-0.024429936,-0.2634077,-0.014538607,0.018098306,0.007861816,0.15614545
Car;Na,4.2254796,4.505861,4.6285615,4.5106344,4.5934167,4.8862696,4.844273,-0.22321583,-0.099639215,-0.121350355,-0.34679952,-0.11096562,-0.16113567,-0.016088312
Car;Nam,2.6784856,3.0238857,3.2763827,3.5982792,3.8143198,4.5386,4.8532166,-0.4139403,-0.3115286,0.2213636,-0.089451864,0.08784186,0.0351579,0.043061223
Car;Nar,3.0948105,3.4166906,3.6012278,3.8483312,4.2565975,4.294897,4.63708,-0.34103456,0.45388448,-0.015177016,0.05325311,-0.040747322,-0.08164455,-0.023329258
Car;Ng+,2.8896627,3.2464159,3.446638,4.511132,4.096173,4.235941,4.5087466,0.40974855,-0.30379888,0.37144646,-0.054282863,-0.012606608,0.14349306,-0.024535432
Car;Ni,3.18102,3.34,3.48,3.62,3.76,3.9,4.0102353,-0.7263673,-0.2606461,0.0,0.0,0.0,0.0,-0.15490393
Car;Nox,3.5068223,3.5097394,3.8217885,4.0700774,4.299187,4.6146846,4.87154,-0.3656156,-0.51777774,-1.0145471,-0.463622,0.214238,0.31518015,0.43805748
Car;Npl,3.1333115,3.3770802,3.7870555,4.12687,4.2632484,4.4388475,4.770555,1.1783414,0.27955654,-0.0019852924,-0.1036625,0.05417852,0.13934535,0.0030702918
Car;Ntr,3.3271542,3.7066605,3.9389284,4.168337,4.160157,4.5352197,4.899016,-0.35136592,-0.06298822,0.23173052,-0.118443474,0.28675613,0.3005266,0.103006594
Car;O-,3.99667,4.074465,4.2650247,4.442979,4.4672847,4.611887,4.6098795,0.046833627,-0.03617448,-0.016238362,0.0044966047,0.021813521,-0.032816913,-0.02684798
Car;O.co2,3.05444,3.2379189,3.5244434,3.7532923,4.085699,4.562809,4.726166,0.27273566,-0.39891374,-0.14000222,-0.028047116,0.06359601,-0.074193895,0.12805308
Car;O2,2.6700253,2.8183205,3.326316,3.7630718,3.6568112,4.325042,4.7560625,0.5198215,-0.20395206,0.08831055,-0.010115775,0.010207019,-0.0060619893,0.06305889
Car;O3,2.7156677,2.8863525,3.509526,3.7965891,4.16028,4.453558,4.7730765,0.5159605,-0.26908788,0.094008505,-0.083927386,0.006149872,0.18267614,0.059063938
Car;P,3.51125,3.6182482,3.8675985,4.137992,4.47475,4.4728775,5.073264,1.8527142,-0.23794594,0.7356278,1.4790114,-0.6111833,-0.09751483,0.10778725
Car;Pac,3.5632396,3.757886,3.8701403,4.2029495,4.2681627,4.536745,4.9249616,0.97444373,0.36124998,-0.008616701,0.6377653,0.2895128,0.12720746,-0.6772311
Car;S2,3.7303042,3.518939,3.79752,4.5711594,4.330959,4.527268,5.068496,0.1261227,-0.13351844,-0.32962367,0.015995344,0.057886086,-0.47043613,0.0072268643
Car;S3,3.3993726,3.6961517,3.822681,4.0932055,4.2880883,4.534689,4.6949005,-0.30214068,0.17799103,-0.03146331,0.032295816,-0.03817846,0.01897716,-0.18080258
Car;Sac,3.936597,4.103682,4.2449045,4.4610987,4.446502,4.868178,4.868989,0.5738423,0.8179121,1.1225353,0.46141315,0.07870072,-0.12724003,-0.12771472
Car;So2,3.7185025,3.919823,4.2912927,4.260372,4.4492497,4.604284,4.79667,0.48889405,-0.40803018,0.30942053,0.15429305,-0.27818593,-0.4205059,-0.27172884
Car;Sox,3.803878,3.86475,4.0053015,4.224331,4.368285,4.6212387,4.779158,0.8703273,0.099287115,0.11190118,0.082259715,0.1465292,0.21293013,0.108754136
Car;Zn,2.488035,2.7592509,3.1458511,3.5640705,4.0871263,4.316932,5.0675173,1.3515224,-0.5685873,-1.2800972,-0.63315433,-0.07046023,0.39342448,0.11357881
Cd;HO,2.2416546,2.5350933,2.5504375,2.550055,2.5489757,2.5575566,2.4435656,0.1475942,-0.124040365,-0.14674425,-0.012930703,0.041306153,0.027492974,0.06357718
Cd;N3+,4.2378683,4.239455,4.2649436,4.24288,4.1955247,4.2405157,4.2456098,0.104718074,0.10143787,0.12529537,0.00460097,0.015035367,0.010424438,0.03698725
Cd;Nam,4.690204,4.6015882,4.7198405,4.779051,4.7965655,4.719332,4.874909,0.2556465,0.22436976,0.5102337,0.5284665,0.52759296,0.4529671,0.53223795
Cd;Nar,4.5747743,4.5622077,4.59052,4.5914116,4.6117177,4.7157717,4.903657,0.2606778,0.21711695,0.35512143,0.38480988,0.52089924,0.56183016,0.59029645
Cd;O2,2.3833592,2.4558954,2.5544503,2.815,2.98625,3.1575,3.2970784,0.77005035,0.54815626,0.6064608,0.59787005,0.0,0.0,0.031101909
Cd;O3,2.89125,3.1525,3.41375,3.675,3.93625,4.1975,4.45875,0.25393263,0.0,0.0,0.0,0.0,0.0,0.0
Cl;Fe,5.0393076,4.844002,4.724009,5.032401,5.034877,4.70927,5.052524,2.2427878,-0.039537776,-0.1452183,0.14154665,-0.13813752,-0.16680512,0.14472835
Cl;HO,2.4018474,2.8134415,3.202909,3.3713672,3.8107421,4.215863,4.685824,1.8550172,-2.2600515,0.20487636,-0.4987202,-0.109311454,0.40465754,-0.26022065
Cl;N2,3.2960901,3.3366826,3.9565582,4.0567408,4.228629,4.4588265,4.7557445,-1.9141331,-0.66800463,0.19562493,0.71658975,-0.49706766,-2.069091,-0.7515686
Cl;N3+,4.0258083,3.8238778,4.038981,4.193817,4.092509,4.66232,4.835023,-0.08946271,0.0036681688,0.5429765,1.4644095,1.6454844,1.8060942,-1.9434637
Cl;Nam,3.1587315,3.2787633,3.571991,3.780991,4.2232256,4.3910937,4.700732,-0.32799777,0.2498047,-0.44805163,-0.031738374,-0.29615834,-0.5944588,-0.29076126
Cl;Nar,3.6622252,3.8324614,3.6979072,3.9314725,4.260872,4.503505,4.6297407,-0.2871934,-1.3138733,1.2563618,0.41353893,-0.25390342,0.85585314,1.3486292
Cl;Ng+,3.2343087,3.3231587,3.5462148,3.8446293,4.3126364,4.3789563,4.8641577,-0.3440365,-0.7652165,-0.104311,0.8888512,0.25587925,-0.78656787,-0.3839806
Cl;Npl,4.113735,4.16,4.285,4.41,4.535,4.66,4.7460876,-1.0375079,0.016158447,0.0,0.0,0.0,0.0,0.21824765
Cl;O.co2,3.3156953,3.564926,3.633523,4.068921,4.1790285,4.3920045,4.5044284,0.54647446,-0.24445724,1.0205368,0.26593995,-0.78152883,0.33237335,-0.22830188
Cl;O2,2.5465422,3.0685217,3.4006708,3.6823645,4.0913005,4.4826903,5.0175953,-2.6446326,-0.65128046,0.010586604,-0.042098943,-0.50831664,-0.2094022,0.27961192
Cl;O3,3.0009005,3.21341,3.6460981,3.9881148,4.1638613,4.4985065,4.68197,0.6640718,1.8638614,0.25415945,-0.34844154,0.28949094,-0.4226388,0.3973235
Cl;S3,3.3954175,3.8047268,3.8851836,4.0025706,4.3635335,4.5227675,4.94994,2.5274823,-1.3217487,-0.64599216,0.17470205,0.6786864,-0.89015836,-0.671264
Cl;Zn,4.4802,4.501602,4.4959025,4.119347,4.495862,4.482167,4.118673,-1.9777573,-0.23200284,0.19951466,0.40257576,-0.40433383,-0.20203018,0.40411198
Co;HO,1.98875,2.3975,2.80625,3.136229,3.62375,4.0325,4.44125,-0.5459412,0.0,0.0,-0.5133441,-0.6721094,0.0,0.0
Co;N3+,2.306156,2.655,2.9075,3.16,3.4125,3.665,3.7619119,0.4244442,0.045054268,0.0,0.0,0.0,0.0,0.08899258
Co;Nam,3.3407452,3.425,3.5725,3.72,3.8675,3.9832418,4.1783895,-2.562504,-0.2288789,0.0,0.0,0.0,-0.031702682,-0.1541016
Co;Nar,2.3023899,2.58,2.835,3.09,3.345,3.6,3.855,0.2903873,0.20833527,0.0,0.0,0.0,0.0,0.0
Co;O2,2.3730676,2.661264,2.9917634,3.27,3.58,3.9747326,4.212858,0.32268298,-0.075914934,0.73341024,0.03162909,0.0,0.83703685,0.69360244
Co;O3,2.5189304,2.835,3.1825,3.4764986,3.8775,4.225,4.5725,-0.7400742,-0.033402875,0.0,-0.71431595,-0.7285506,0.0,0.0
Co;Pac,2.7273746,2.7346494,2.7746942,2.933722,3.012634,3.02213,3.110783,0.79316735,0.47907132,0.12456264,-0.11002388,0.15830028,-0.019664554,-0.07447907
Co;S2,4.7362304,4.7466083,4.7437267,4.7452793,4.7603083,4.770212,4.8603387,0.133393,0.15141623,0.052786812,-0.013638042,0.026385168,-0.017876577,-0.063851535
Cu;HO,1.44875,1.6575,1.9663646,1.963511,2.28375,2.402809,2.7401812,-0.50654465,0.0,0.8462031,0.29218477,-0.19200051,-0.049219243,-0.4326259
Cu;N2,1.9327791,1.8619378,2.3034859,2.313988,2.317393,2.2498014,2.5001395,-0.021310357,-0.10969525,-0.2800635,-0.17707701,-0.08745215,0.015006685,-0.1513778
